terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
2,D,CI,中華航空,8001,,2018/08/08,15:30:00,2018/08/08,15:30:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,CZ,南方航空,3026,,2018/08/08,15:35:00,2018/08/08,15:35:00,DYG,Zhangjiajie,張家界,準時ONTIME,,,,,,
2,D,JL,日本航空,822,,2018/08/08,15:40:00,2018/08/08,15:40:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,D,HA,夏威夷航空,5412,,2018/08/08,15:40:00,2018/08/08,15:40:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,D,CI,中華航空,9922,,2018/08/08,15:40:00,2018/08/08,15:40:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
1,D,TR,酷航,899,,2018/08/08,15:45:00,2018/08/08,15:45:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,1
2,D,HX,香港航空,265,,2018/08/08,15:45:00,2018/08/08,15:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,D,7C,濟州航空,2612,,2018/08/08,15:45:00,2018/08/08,15:45:00,MWX,MUAN,務安,準時ONTIME,,,,,,
2,D,BR,長榮航空,2893,,2018/08/08,15:45:00,2018/08/08,15:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,D,CZ,南方航空,3018,,2018/08/08,15:50:00,2018/08/08,15:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
2,D,CI,中華航空,8508,,2018/08/08,15:50:00,2018/08/08,15:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
2,D,AE,華信航空,5977,,2018/08/08,15:50:00,2018/08/08,15:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
2,D,MF,廈門航空,9216,,2018/08/08,15:50:00,2018/08/08,15:50:00,CSX,Changsha,長沙,準時ONTIME,,,,,,
1,D,D7,全亞洲航空,373,,2018/08/08,15:55:00,2018/08/08,15:55:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,12
2,D,AC,加拿大航空,18,,2018/08/08,15:55:00,2018/08/08,15:55:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,
2,D,TG,泰國航空,5871,,2018/08/08,15:55:00,2018/08/08,15:55:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,
1,D,CI,中華航空,186,,2018/08/08,16:00:00,2018/08/08,16:00:00,PUS,Busan,釜山,準時ONTIME,,,,,,10
1,D,KL,荷蘭航空,4994,,2018/08/08,16:00:00,2018/08/08,16:00:00,PUS,Busan,釜山,準時ONTIME,,,,,,
1,D,KE,大韓航空,5698,,2018/08/08,16:00:00,2018/08/08,16:00:00,PUS,Busan,釜山,準時ONTIME,,,,,,10
2,D,CI,中華航空,24,,2018/08/08,16:05:00,2018/08/08,16:05:00,ONT,Ontario,安大略,準時ONTIME,,,,,,
1,D,CX,國泰航空,443,,2018/08/08,16:10:00,2018/08/08,16:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,KA,國泰港龍,5443,,2018/08/08,16:10:00,2018/08/08,16:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,CI,中華航空,106,,2018/08/08,16:15:00,2018/08/08,16:15:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
1,D,CX,國泰航空,522,,2018/08/08,16:15:00,2018/08/08,16:15:00,NRT,Tokyo,東京,準時ONTIME,,,,,,3
2,D,CI,中華航空,9388,,2018/08/08,16:15:00,2018/08/08,16:15:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
2,D,KL,荷蘭航空,807,,2018/08/08,16:15:00,2018/08/08,16:15:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
2,D,AE,華信航空,989,,2018/08/08,16:15:00,2018/08/08,16:15:00,NGB,Ningbo,寧波,準時ONTIME,,,,,,
2,D,JL,日本航空,5040,,2018/08/08,16:15:00,2018/08/08,16:15:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,D,DL,達美航空,7745,,2018/08/08,16:15:00,2018/08/08,16:15:00,NRT,Tokyo,東京,準時ONTIME,,,,,,
2,D,MU,東方航空,8913,,2018/08/08,16:15:00,2018/08/08,16:15:00,NGB,Ningbo,寧波,準時ONTIME,,,,,,
2,D,AF,法國航空,8414,,2018/08/08,16:15:00,2018/08/08,16:15:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
2,D,BR,長榮航空,186,,2018/08/08,16:25:00,2018/08/08,16:25:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,BR,長榮航空,758,,2018/08/08,16:25:00,2018/08/08,16:25:00,HGH,Hangzhou,杭州,準時ONTIME,,,,,,16
2,D,NH,全日本空輸,5810,,2018/08/08,16:25:00,2018/08/08,16:25:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,TG,泰國航空,6364,,2018/08/08,16:25:00,2018/08/08,16:25:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,CA,中國國際,5528,,2018/08/08,16:25:00,2018/08/08,16:25:00,HGH,Hangzhou,杭州,準時ONTIME,,,,,,16
2,D,SQ,新加坡航空,5814,,2018/08/08,16:25:00,2018/08/08,16:25:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,BR,長榮航空,722,,2018/08/08,16:30:00,2018/08/08,16:30:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,IT,台灣虎航,129,,2018/08/08,16:30:00,2018/08/08,16:30:00,WUX,Wuxi,無錫,準時ONTIME,,,,,,","
2,D,B7,立榮航空,7018,,2018/08/08,16:30:00,2018/08/08,16:30:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,CA,中國國際,5522,,2018/08/08,16:30:00,2018/08/08,16:30:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,HO,吉祥航空,3188,,2018/08/08,16:30:00,2018/08/08,16:30:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,CI,中華航空,8609,,2018/08/08,16:30:00,2018/08/08,16:30:00,WUX,Wuxi,無錫,準時ONTIME,,,,,,","
1,D,CX,國泰航空,430,,2018/08/08,16:35:00,2018/08/08,16:35:00,ICN,Incheon,仁川,準時ONTIME,,,,,,3
2,D,CI,中華航空,503,,2018/08/08,16:40:00,2018/08/08,16:40:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,BR,長榮航空,871,,2018/08/08,16:40:00,2018/08/08,16:40:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,D,IT,台灣虎航,606,,2018/08/08,16:40:00,2018/08/08,16:40:00,PUS,Busan,釜山,準時ONTIME,,,,,,7
2,D,CZ,南方航空,4805,,2018/08/08,16:40:00,2018/08/08,16:40:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,MU,東方航空,8903,,2018/08/08,16:40:00,2018/08/08,16:40:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,HX,香港航空,1871,,2018/08/08,16:40:00,2018/08/08,16:40:00,HKG,HongKong,香港,準時ONTIME,,,,,,
1,D,TW,德威航空,8662,,2018/08/08,16:40:00,2018/08/08,16:40:00,PUS,Busan,釜山,準時ONTIME,,,,,,7
2,D,CI,中華航空,116,,2018/08/08,16:45:00,2018/08/08,16:45:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,D,B7,立榮航空,128,,2018/08/08,16:45:00,2018/08/08,16:45:00,NGB,Ningbo,寧波,準時ONTIME,,,,,,
2,D,JL,日本航空,5128,,2018/08/08,16:45:00,2018/08/08,16:45:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,D,KL,荷蘭航空,4988,,2018/08/08,16:45:00,2018/08/08,16:45:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,D,OZ,韓亞航空,714,,2018/08/08,16:50:00,2018/08/08,16:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,D,BR,長榮航空,2150,,2018/08/08,16:50:00,2018/08/08,16:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,D,CI,中華航空,919,,2018/08/08,16:55:00,2018/08/08,16:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,10
1,D,JW,香草航空,158,,2018/08/08,16:55:00,2018/08/08,16:55:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,5
2,D,CI,中華航空,150,,2018/08/08,17:05:00,2018/08/08,17:05:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,D,MU,東方航空,2932,,2018/08/08,17:05:00,2018/08/08,17:05:00,WUX,Wuxi,無錫,準時ONTIME,,,,,,
2,D,JL,日本航空,5114,,2018/08/08,17:05:00,2018/08/08,17:05:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,D,KL,荷蘭航空,4998,,2018/08/08,17:05:00,2018/08/08,17:05:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,D,DL,達美航空,7721,,2018/08/08,17:05:00,2018/08/08,17:05:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,,
2,D,CI,中華航空,8013,,2018/08/08,17:05:00,2018/08/08,17:05:00,WUX,Wuxi,無錫,準時ONTIME,,,,,,
2,D,CI,中華航空,158,,2018/08/08,17:10:00,2018/08/08,17:10:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,D,CI,中華航空,122,,2018/08/08,17:10:00,2018/08/08,17:10:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,JL,日本航空,5136,,2018/08/08,17:10:00,2018/08/08,17:10:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,KL,荷蘭航空,4980,,2018/08/08,17:10:00,2018/08/08,17:10:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,JL,日本航空,5108,,2018/08/08,17:10:00,2018/08/08,17:10:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,D,MH,馬來西亞,5596,,2018/08/08,17:10:00,2018/08/08,17:10:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,
2,D,CI,中華航空,112,,2018/08/08,17:15:00,2018/08/08,17:15:00,HIJ,Hiroshima,廣島,準時ONTIME,,,,,,","
1,D,IT,台灣虎航,305,,2018/08/08,17:15:00,2018/08/08,17:15:00,MFM,Macau,澳門,準時ONTIME,,,,,,7
2,D,JL,日本航空,5110,,2018/08/08,17:15:00,2018/08/08,17:15:00,HIJ,Hiroshima,廣島,準時ONTIME,,,,,,","
2,D,B7,立榮航空,126,,2018/08/08,17:20:00,2018/08/08,17:20:00,NKG,Nanjing,南京,準時ONTIME,,,,,,
2,D,MU,東方航空,5002,,2018/08/08,17:20:00,2018/08/08,17:20:00,NKG,Nanjing,南京,準時ONTIME,,,,,,
2,D,CA,中國國際,836,,2018/08/08,17:20:00,2018/08/08,17:20:00,WNZ,Wenzhou,溫州,準時ONTIME,,,,,,
2,D,ZH,深圳航空,9078,,2018/08/08,17:20:00,2018/08/08,17:20:00,SHE,Shenyang,瀋陽,準時ONTIME,,,,,,
2,D,ZH,深圳航空,9084,,2018/08/08,17:20:00,2018/08/08,17:20:00,NTG,Nantong,南通,準時ONTIME,,,,,,
2,D,BR,長榮航空,2702,,2018/08/08,17:20:00,2018/08/08,17:20:00,NTG,Nantong,南通,準時ONTIME,,,,,,
2,D,AE,華信航空,5001,,2018/08/08,17:20:00,2018/08/08,17:20:00,NKG,Nanjing,南京,準時ONTIME,,,,,,
2,D,B7,立榮航空,7032,,2018/08/08,17:20:00,2018/08/08,17:20:00,WNZ,Wenzhou,溫州,準時ONTIME,,,,,,
2,D,B7,立榮航空,7162,,2018/08/08,17:20:00,2018/08/08,17:20:00,SHE,Shenyang,瀋陽,準時ONTIME,,,,,,
1,D,CI,中華航空,162,,2018/08/08,17:30:00,2018/08/08,17:30:00,ICN,Incheon,仁川,準時ONTIME,,,,,,10
2,D,BR,長榮航空,180,,2018/08/08,17:30:00,2018/08/08,17:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
1,D,KE,大韓航空,5694,,2018/08/08,17:30:00,2018/08/08,17:30:00,ICN,Incheon,仁川,準時ONTIME,,,,,,10
1,D,DL,達美航空,7719,,2018/08/08,17:30:00,2018/08/08,17:30:00,ICN,Incheon,仁川,準時ONTIME,,,,,,","
2,D,TG,泰國航空,6360,,2018/08/08,17:30:00,2018/08/08,17:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,D,NH,全日本空輸,5842,,2018/08/08,17:30:00,2018/08/08,17:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,
2,D,ZH,深圳航空,9074,,2018/08/08,17:35:00,2018/08/08,17:35:00,SZX,Shenzhen,深圳,準時ONTIME,,,,,,","
2,D,B7,立榮航空,7151,,2018/08/08,17:35:00,2018/08/08,17:35:00,SZX,Shenzhen,深圳,準時ONTIME,,,,,,","
2,D,SQ,新加坡航空,879,,2018/08/08,17:45:00,2018/08/08,17:45:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
1,D,CX,國泰航空,485,,2018/08/08,17:45:00,2018/08/08,17:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,CZ,南方航空,3096,,2018/08/08,17:45:00,2018/08/08,17:45:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,BR,長榮航空,2203,,2018/08/08,17:45:00,2018/08/08,17:45:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
1,D,KA,國泰港龍,5485,,2018/08/08,17:45:00,2018/08/08,17:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,CI,中華航空,8501,,2018/08/08,17:45:00,2018/08/08,17:45:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
1,D,TR,酷航,896,,2018/08/08,18:00:00,2018/08/08,18:00:00,ICN,Incheon,仁川,準時ONTIME,,,,,,1
1,D,MM,樂桃航空,926,,2018/08/08,18:00:00,2018/08/08,18:00:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,1
1,D,CI,中華航空,923,,2018/08/08,18:10:00,2018/08/08,18:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,10
2,D,BR,長榮航空,857,,2018/08/08,18:10:00,2018/08/08,18:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,D,HX,香港航空,1857,,2018/08/08,18:10:00,2018/08/08,18:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,","
2,D,BR,長榮航空,770,,2018/08/08,18:20:00,2018/08/08,18:20:00,TXN,HuangShanTunxi,黃山,準時ONTIME,,,,,,
1,D,IT,台灣虎航,232,,2018/08/08,18:20:00,2018/08/08,18:20:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,7
1,D,MM,樂桃航空,28,,2018/08/08,18:30:00,2018/08/08,18:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,1
2,D,CZ,南方航空,3020,,2018/08/08,18:35:00,2018/08/08,18:35:00,KWL,Guilin,桂林,準時ONTIME,,,,,,7
2,D,MU,東方航空,5006,,2018/08/08,18:40:00,2018/08/08,18:40:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
2,D,CI,中華航空,8003,,2018/08/08,18:40:00,2018/08/08,18:40:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,,
1,D,CX,國泰航空,473,,2018/08/08,18:45:00,2018/08/08,18:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,KA,國泰港龍,5473,,2018/08/08,18:45:00,2018/08/08,18:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,KE,大韓航空,694,,2018/08/08,18:50:00,2018/08/08,18:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,,11
2,D,HU,海南航空,7948,,2018/08/08,18:50:00,2018/08/08,18:50:00,HAK,Haikou,海口,準時ONTIME,,,,,,
1,D,CI,中華航空,9066,,2018/08/08,18:50:00,2018/08/08,18:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,D,VJ,越捷航空,943,,2018/08/08,19:00:00,2018/08/08,19:00:00,HAN,Hanoi,河內,準時ONTIME,,,,,,12
1,D,VJ,越捷航空,843,,2018/08/08,19:00:00,2018/08/08,19:00:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,12
1,D,PR,菲律賓航空,897,,2018/08/08,19:10:00,2018/08/08,19:10:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,7
2,D,BR,長榮航空,32,,2018/08/08,19:10:00,2018/08/08,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,12
1,D,3U,四川航空,8958,,2018/08/08,19:10:00,2018/08/08,19:10:00,KMG,Kunming,昆明,準時ONTIME,,,,,,5
1,D,CI,中華航空,9803,,2018/08/08,19:10:00,2018/08/08,19:10:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
2,D,AV,哥倫比亞,4511,,2018/08/08,19:10:00,2018/08/08,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,
2,D,SQ,新加坡航空,5832,,2018/08/08,19:10:00,2018/08/08,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,
2,D,TG,泰國航空,6342,,2018/08/08,19:10:00,2018/08/08,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,
1,D,CX,國泰航空,565,,2018/08/08,19:20:00,2018/08/08,19:20:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,BR,長榮航空,12,,2018/08/08,19:20:00,2018/08/08,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,
2,D,CA,中國國際,410,,2018/08/08,19:20:00,2018/08/08,19:20:00,CKG,Chongqing,重慶,準時ONTIME,,,,,,2
2,D,ZH,深圳航空,9082,,2018/08/08,19:20:00,2018/08/08,19:20:00,NNG,Nanning,南寧,準時ONTIME,,,,,,
1,D,KA,國泰港龍,5565,,2018/08/08,19:20:00,2018/08/08,19:20:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,TG,泰國航空,6324,,2018/08/08,19:20:00,2018/08/08,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,
2,D,AV,哥倫比亞,4503,,2018/08/08,19:20:00,2018/08/08,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,
2,D,SQ,新加坡航空,5812,,2018/08/08,19:20:00,2018/08/08,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,
2,D,B7,立榮航空,7001,,2018/08/08,19:20:00,2018/08/08,19:20:00,CKG,Chongqing,重慶,準時ONTIME,,,,,,
1,D,CI,中華航空,927,,2018/08/08,19:30:00,2018/08/08,19:30:00,HKG,HongKong,香港,準時ONTIME,,,,,,10
1,D,CX,國泰航空,451,,2018/08/08,19:30:00,2018/08/08,19:30:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,KA,國泰港龍,5451,,2018/08/08,19:30:00,2018/08/08,19:30:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,BR,長榮航空,381,,2018/08/08,19:35:00,2018/08/08,19:35:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,
2,D,B7,立榮航空,1029,,2018/08/08,19:35:00,2018/08/08,19:35:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,
2,D,BR,長榮航空,36,,2018/08/08,19:40:00,2018/08/08,19:40:00,YYZ,Toronto,多倫多,準時ONTIME,,,,,,
2,D,BR,長榮航空,18,,2018/08/08,19:40:00,2018/08/08,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,
2,D,HU,海南航空,7988,,2018/08/08,19:40:00,2018/08/08,19:40:00,PEK,Beijing,北京,準時ONTIME,,,,,,","
2,D,AV,哥倫比亞,4509,,2018/08/08,19:40:00,2018/08/08,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,
2,D,TG,泰國航空,6328,,2018/08/08,19:40:00,2018/08/08,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,
2,D,SQ,新加坡航空,5836,,2018/08/08,19:40:00,2018/08/08,19:40:00,YYZ,Toronto,多倫多,準時ONTIME,,,,,,
2,D,TG,泰國航空,6346,,2018/08/08,19:40:00,2018/08/08,19:40:00,YYZ,Toronto,多倫多,準時ONTIME,,,,,,
2,D,SQ,新加坡航空,5818,,2018/08/08,19:40:00,2018/08/08,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,
2,D,SC,山東航空,4078,,2018/08/08,19:50:00,2018/08/08,19:50:00,YNT,Yantai,煙台,準時ONTIME,,,,,,","
1,D,9C,春秋航空,8562,,2018/08/08,19:50:00,2018/08/08,19:50:00,SJW,ShiJiaZhuang,石家莊,準時ONTIME,,,,,,1
1,D,CX,國泰航空,531,,2018/08/08,20:00:00,2018/08/08,20:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,BR,長榮航空,56,,2018/08/08,20:00:00,2018/08/08,20:00:00,ORD,Chicago,芝加哥,準時ONTIME,,,,,,
1,D,KA,國泰港龍,5531,,2018/08/08,20:00:00,2018/08/08,20:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,SQ,新加坡航空,5822,,2018/08/08,20:00:00,2018/08/08,20:00:00,ORD,Chicago,芝加哥,準時ONTIME,,,,,,
2,D,TG,泰國航空,6348,,2018/08/08,20:00:00,2018/08/08,20:00:00,ORD,Chicago,芝加哥,準時ONTIME,,,,,,
1,D,TG,泰國航空,635,,2018/08/08,20:05:00,2018/08/08,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
1,D,NX,澳門航空,615,,2018/08/08,20:05:00,2018/08/08,20:05:00,MFM,Macau,澳門,準時ONTIME,,,,,,7
1,D,BR,長榮航空,2217,,2018/08/08,20:05:00,2018/08/08,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
1,D,LY,以色列航空公司,8406,,2018/08/08,20:05:00,2018/08/08,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
1,D,AC,加拿大航空,6137,,2018/08/08,20:05:00,2018/08/08,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
1,D,NX,澳門航空,9621,,2018/08/08,20:10:00,2018/08/08,20:10:00,MFM,Macau,澳門,準時ONTIME,,,,,,7
1,D,IT,台灣虎航,307,,2018/08/08,20:15:00,2018/08/08,20:15:00,MFM,Macau,澳門,準時ONTIME,,,,,,7
1,D,3K,捷星航空,722,,2018/08/08,20:20:00,2018/08/08,20:20:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,6
1,D,QD,景成國際,669,,2018/08/08,20:20:00,2018/08/08,20:20:00,PNH,PhnomPenh,金邊,準時ONTIME,,,,,,6
1,D,QF,澳洲航空,5322,,2018/08/08,20:20:00,2018/08/08,20:20:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,6
2,D,BR,長榮航空,150,,2018/08/08,20:25:00,2018/08/08,20:25:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,D,TG,泰國航空,6394,,2018/08/08,20:25:00,2018/08/08,20:25:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,D,OZ,韓亞航空,6878,,2018/08/08,20:25:00,2018/08/08,20:25:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
2,D,BR,長榮航空,261,,2018/08/08,20:30:00,2018/08/08,20:30:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
2,D,CZ,南方航空,3014,,2018/08/08,20:30:00,2018/08/08,20:30:00,DLC,Dalian,大連,準時ONTIME,,,,,,
2,D,CI,中華航空,8503,,2018/08/08,20:30:00,2018/08/08,20:30:00,DLC,Dalian,大連,準時ONTIME,,,,,,
1,D,MM,樂桃航空,858,,2018/08/08,20:40:00,2018/08/08,20:40:00,HND,Haneda,羽田,準時ONTIME,,,,,,1
2,D,BR,長榮航空,205,,2018/08/08,20:45:00,2018/08/08,20:45:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,
2,D,AI,印度航空,7063,,2018/08/08,20:45:00,2018/08/08,20:45:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
2,D,TG,泰國航空,6307,,2018/08/08,20:45:00,2018/08/08,20:45:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,
2,D,HX,香港航空,283,,2018/08/08,20:50:00,2018/08/08,20:50:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,D,BR,長榮航空,2891,,2018/08/08,20:50:00,2018/08/08,20:50:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,D,BR,長榮航空,1225,,2018/08/08,21:00:00,2018/08/08,21:00:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
2,D,CI,中華航空,2,,2018/08/08,21:10:00,2018/08/08,21:10:00,HNL,Honolulu,檀香山,準時ONTIME,,,,,,
1,D,KA,國泰港龍,483,,2018/08/08,21:10:00,2018/08/08,21:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,CX,國泰航空,5483,,2018/08/08,21:10:00,2018/08/08,21:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,CI,中華航空,7923,,2018/08/08,21:45:00,2018/08/08,21:45:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,
2,D,BR,長榮航空,827,,2018/08/08,21:50:00,2018/08/08,21:50:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,D,HX,香港航空,1827,,2018/08/08,21:50:00,2018/08/08,21:50:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,D,TK,土耳其航空,25,,2018/08/08,21:55:00,2018/08/08,21:55:00,IST,Istanbul,伊斯坦堡,準時ONTIME,,,,,,
2,D,BR,長榮航空,2079,,2018/08/08,21:55:00,2018/08/08,21:55:00,IST,Istanbul,伊斯坦堡,準時ONTIME,,,,,,
2,D,BR,長榮航空,52,,2018/08/08,22:00:00,2018/08/08,22:00:00,IAH,Houston,休士頓,準時ONTIME,,,,,,
2,D,TG,泰國航空,6338,,2018/08/08,22:00:00,2018/08/08,22:00:00,IAH,Houston,休士頓,準時ONTIME,,,,,,
1,D,CI,中華航空,921,,2018/08/08,22:05:00,2018/08/08,22:05:00,HKG,HongKong,香港,準時ONTIME,,,,,,10
1,D,VN,越南航空,573,,2018/08/08,22:10:00,2018/08/08,22:10:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,12
1,D,CI,中華航空,9573,,2018/08/08,22:10:00,2018/08/08,22:10:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,
1,D,CI,中華航空,837,,2018/08/08,22:35:00,2018/08/08,22:35:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,
1,D,PG,曼谷航空,4906,,2018/08/08,22:35:00,2018/08/08,22:35:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
1,D,CI,中華航空,61,,2018/08/08,22:55:00,2018/08/08,22:55:00,FRA,Frankfurt,法蘭克福,準時ONTIME,,,,,,10
2,D,BR,長榮航空,315,,2018/08/08,23:00:00,2018/08/08,23:00:00,BNE,Brisbane,布里斯本,準時ONTIME,,,,,,
1,D,CI,中華航空,63,,2018/08/08,23:10:00,2018/08/08,23:10:00,VIE,Vienna,維也納,準時ONTIME,,,,,,10
2,D,CI,中華航空,32,,2018/08/08,23:25:00,2018/08/08,23:25:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,
